plant,disease,image
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2270851426.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2273730548.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2274473837.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2276860012.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2292154193.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2298308938.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2307687082.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2308841380.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2313023027.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2315485719.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2318255553.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2318645335.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2321358067.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2325593378.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2326914865.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2330534234.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2338923245.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2339434665.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2342455447.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2343776715.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2344567219.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2347718160.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2350570132.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2353083243.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2353511211.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2354424014.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\235479847.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2356938780.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2363265177.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2365326310.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2368198157.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2372527098.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2373132884.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2376221892.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2383823888.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2384802478.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2384852516.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2393701311.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2394377949.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2399673034.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2406261775.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2423344068.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2428617984.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2429816530.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2431396348.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2435784137.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2436214521.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2440838390.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\244407780.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2448969787.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2452042158.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2454473241.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2455854003.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2457479781.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2461718953.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2462319978.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2464983758.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2465664646.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2467650038.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2467892554.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2468469374.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2473268326.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2474050099.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2478144118.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2480715944.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2483045169.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2490112634.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\249609077.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2497160011.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2499859350.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2500976609.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2503003890.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2504222536.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2505046113.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2514999111.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\251711364.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2517495253.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2519456872.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2519536403.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2522350885.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2522608813.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2523524026.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2523850258.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2524433786.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2529150821.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2530320825.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\253146039.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\253418223.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2536030910.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2538012199.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\255110661.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\25519336.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2552592093.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2553757426.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2555433348.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\255719939.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2559666155.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2559696276.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2562484924.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\256556025.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\25658571.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2571585254.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\257165521.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2582422304.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2583894106.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2591028452.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2591061061.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2591969481.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\259197447.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2593776626.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2596858727.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2599515864.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2599658053.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2606913774.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2612857188.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\261768285.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2617765379.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2626785894.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2631607520.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2641912037.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2642218624.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2642869227.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2647322567.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2652140476.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2653588387.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2653828415.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2654097903.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2655340809.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2656330377.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2665787416.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2668242529.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2678764657.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2680198267.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2683970067.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2693766321.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2696226006.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2698127956.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2698271190.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2700385487.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2703475066.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2708637326.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\27094452.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2710475925.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2713739675.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2717138442.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2720050371.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2721367829.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\272170079.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2722340963.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\272565243.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2731257282.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2737692918.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2740084860.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2741136173.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2746592170.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2746977018.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2753076252.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2753653261.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2761769890.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2765854405.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2766931963.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2772545038.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2776235541.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2778357931.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2795015114.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2806638310.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2807251321.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2809101504.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2813723824.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2813897976.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2813938477.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2819885255.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2828195136.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2832996503.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2842557158.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2857712937.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2858396640.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2872979804.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2878645903.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2881921977.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2889965946.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2892596636.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2896379895.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2896421172.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2903239369.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2903907923.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2907262343.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\291050311.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2914654588.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2915539500.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\291787943.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2927770833.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\292918886.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2932123995.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2933959901.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2934640241.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\29400522.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2940233284.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2944161091.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2944536503.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2945652044.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2945964157.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2948468563.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2953075261.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2953205129.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2955071995.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\29559503.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2959800019.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2963010825.jpg
Cassava,bacterial blight,./plant\Cassava\Cassava___bacterial blight\2967030825.jpg
